omics_node,cell_node,gene_node,weight
0,170,12,
0,170,13,
0,170,14,
0,170,16,15.25028026
0,170,18,
0,170,19,
0,170,21,15.56533298
0,170,22,
0,170,24,
0,170,25,9.6563893
0,170,29,
0,170,31,
0,170,33,23.65500685
0,170,35,4.64047105
0,170,36,
0,170,37,
0,170,39,
0,170,42,
0,170,43,
0,170,47,
0,170,48,
0,170,49,19.75935519
0,170,50,17.74517082
0,170,52,7.23227195
0,170,53,
0,170,54,
0,170,55,
0,170,59,
0,171,2,
0,171,4,
0,171,5,
0,171,8,
0,171,11,
0,171,12,
0,171,13,
0,171,14,
0,171,16,16.3931052
0,171,18,
0,171,19,
0,171,21,19.65116744
0,171,22,
0,171,24,
0,171,25,12.47870788
0,171,26,9.60066526
0,171,29,
0,171,31,
0,171,33,23.0938837
0,171,35,7.38839023
0,171,36,
0,171,37,
0,171,39,
0,171,42,
0,171,43,
0,171,45,8.38557023
0,171,47,
0,171,48,
0,171,49,20.03494548
0,171,50,18.89833802
0,171,52,8.5666074
0,171,53,
0,171,54,
0,171,55,
0,171,56,12.48957867
0,171,59,
0,172,2,
0,172,4,
0,172,5,
0,172,7,15.21841135
0,172,8,
0,172,9,15.79457921
0,172,11,
0,172,12,
0,172,13,
0,172,14,
0,172,16,16.62250388
0,172,18,
0,172,19,
0,172,21,16.08346883
0,172,22,
0,172,23,20.88769855
0,172,24,
0,172,25,14.00627862
0,172,26,15.46154474
0,172,29,
0,172,30,15.88882215
0,172,31,
0,172,33,23.49177358
0,172,34,4.5527737
0,172,35,6.02912509
0,172,36,
0,172,37,
0,172,39,
0,172,41,9.90641953
0,172,42,
0,172,43,
0,172,47,
0,172,48,
0,172,49,20.27029995
0,172,50,19.7846139
0,172,52,5.31692806
0,172,53,
0,172,54,
0,172,55,
0,172,59,
0,173,2,
0,173,4,
0,173,5,
0,173,8,
0,173,11,
0,173,12,
0,173,13,
0,173,14,
0,173,17,16.51001255
0,173,18,
0,173,19,
0,173,21,19.05752586
0,173,22,
0,173,23,17.89147888
0,173,24,
0,173,25,18.7847156
0,173,26,13.81409302
0,173,28,6.64955238
0,173,29,
0,173,30,19.34084562
0,173,31,
0,173,32,6.12901343
0,173,33,23.46615484
0,173,34,3.72451694
0,173,35,6.43094461
0,173,36,
0,173,37,
0,173,39,
0,173,42,
0,173,43,
0,173,45,7.13619668
0,173,47,
0,173,48,
0,173,49,18.3373861
0,173,50,17.51249998
0,173,52,6.34708061
0,173,53,
0,173,54,
0,173,55,
0,173,56,7.25254397
0,173,59,
0,174,2,
0,174,4,
0,174,5,
0,174,8,
0,174,11,
0,174,12,
0,174,13,
0,174,14,
0,174,16,18.41653378
0,174,18,
0,174,19,
0,174,21,15.51033813
0,174,22,
0,174,23,19.75168542
0,174,24,
0,174,25,14.94379939
0,174,26,14.55543023
0,174,29,
0,174,31,
0,174,33,22.79276446
0,174,35,7.94390497
0,174,36,
0,174,37,
0,174,39,
0,174,42,
0,174,43,
0,174,45,11.37095002
0,174,47,
0,174,48,
0,174,49,19.9075619
0,174,50,19.58247698
0,174,52,7.96705
0,174,53,
0,174,54,
0,174,55,
0,174,59,
0,175,2,
0,175,4,
0,175,5,
0,175,8,
0,175,11,
0,175,12,
0,175,13,
0,175,14,
0,175,16,16.49252242
0,175,18,
0,175,19,
0,175,21,17.54202354
0,175,22,
0,175,23,16.86048674
0,175,24,
0,175,25,12.9038974
0,175,26,13.99534474
0,175,28,10.94129483
0,175,29,
0,175,31,
0,175,33,23.09751275
0,175,35,14.53702401
0,175,36,
0,175,37,
0,175,39,
0,175,41,7.17542594
0,175,42,
0,175,43,
0,175,46,4.40466071
0,175,47,
0,175,48,
0,175,49,21.11691693
0,175,50,20.67460985
0,175,52,7.76642789
0,175,53,
0,175,54,
0,175,55,
0,175,59,
0,176,2,
0,176,4,
0,176,5,
0,176,8,
0,176,11,
0,176,12,
0,176,13,
0,176,14,
0,176,18,
0,176,19,
0,176,21,15.4931982
0,176,22,
0,176,23,16.57247338
0,176,24,
0,176,25,11.94363769
0,176,26,16.8771385
0,176,29,
0,176,31,
0,176,33,24.86877022
0,176,35,6.89162075
0,176,36,
0,176,37,
0,176,39,
0,176,42,
0,176,43,
0,176,46,10.76686041
0,176,47,
0,176,48,
0,176,49,18.20004779
0,176,50,19.34904217
0,176,52,5.19663089
0,176,53,
0,176,54,
0,176,55,
0,176,59,
0,177,2,
0,177,4,
0,177,5,
0,177,8,
0,177,11,
0,177,12,
0,177,13,
0,177,14,
0,177,18,
0,177,19,
0,177,21,15.1474434
0,177,22,
0,177,23,14.32557157
0,177,24,
0,177,25,10.88779853
0,177,29,
0,177,30,16.27349614
0,177,31,
0,177,33,21.38901078
0,177,35,4.11255674
0,177,36,
0,177,37,
0,177,39,
0,177,42,
0,177,43,
0,177,47,
0,177,48,
0,177,49,19.44738283
0,177,50,18.82361495
0,177,52,4.41642633
0,177,53,
0,177,54,
0,177,55,
0,177,59,
0,178,2,
0,178,4,
0,178,5,
0,178,8,
0,178,11,
0,178,12,
0,178,13,
0,178,14,
0,178,18,
0,178,19,
0,178,21,15.6629638
0,178,22,
0,178,23,19.55700954
0,178,24,
0,178,25,18.2234153
0,178,29,
0,178,31,
0,178,33,24.84586327
0,178,35,7.25587014
0,178,36,
0,178,37,
0,178,39,
0,178,41,8.19231266
0,178,42,
0,178,43,
0,178,47,
0,178,48,
0,178,49,19.72007037
0,178,50,16.71526183
0,178,52,4.25172566
0,178,53,
0,178,54,
0,178,55,
0,178,59,
0,179,2,
0,179,4,
0,179,5,
0,179,8,
0,179,11,
0,179,12,
0,179,13,
0,179,14,
0,179,16,15.52781118
0,179,18,
0,179,19,
0,179,21,15.68091988
0,179,22,
0,179,23,19.37300763
0,179,24,
0,179,25,15.67053329
0,179,29,
0,179,30,16.63505573
0,179,31,
0,179,33,23.42828192
0,179,36,
0,179,37,
0,179,39,
0,179,42,
0,179,43,
0,179,46,7.03758735
0,179,47,
0,179,48,
0,179,49,18.42572059
0,179,50,17.13048892
0,179,52,6.89619214
0,179,53,
0,179,54,
0,179,55,
0,179,59,
0,180,2,
0,180,4,
0,180,5,
0,180,8,
0,180,11,
0,180,12,
0,180,13,
0,180,14,
0,180,18,
0,180,19,
0,180,21,11.08926076
0,180,22,
0,180,23,20.49158951
0,180,24,
0,180,25,16.70103048
0,180,29,
0,180,30,17.24553933
0,180,31,
0,180,33,22.27535349
0,180,35,6.10955786
0,180,36,
0,180,37,
0,180,39,
0,180,42,
0,180,43,
0,180,45,9.59312188
0,180,46,9.69202079
0,180,47,
0,180,48,
0,180,49,19.40849064
0,180,50,18.16832408
0,180,52,7.84243976
0,180,53,
0,180,54,
0,180,55,
0,180,59,
0,181,2,
0,181,4,
0,181,5,
0,181,8,
0,181,11,
0,181,12,
0,181,13,
0,181,14,
0,181,18,
0,181,19,
0,181,21,16.32072204
0,181,22,
0,181,23,19.7702204
0,181,24,
0,181,25,13.33208259
0,181,29,
0,181,30,14.44989288
0,181,31,
0,181,33,23.20610865
0,181,34,5.57303877
0,181,36,
0,181,37,
0,181,39,
0,181,42,
0,181,43,
0,181,44,7.42223782
0,181,46,5.03441569
0,181,47,
0,181,48,
0,181,49,17.29967168
0,181,50,18.89098973
0,181,53,
0,181,54,
0,181,55,
0,181,56,7.36413026
0,181,59,
0,182,2,
0,182,4,
0,182,5,
0,182,8,
0,182,11,
0,182,12,
0,182,13,
0,182,14,
0,182,18,
0,182,19,
0,182,22,
0,182,24,
0,182,25,11.76701564
0,182,29,
0,182,31,
0,182,33,21.85039151
0,182,36,
0,182,37,
0,182,39,
0,182,42,
0,182,43,
0,182,47,
0,182,48,
0,182,49,14.59263185
0,182,53,
0,182,54,
0,182,55,
0,182,59,
0,183,2,
0,183,4,
0,183,5,
0,183,8,
0,183,11,
0,183,12,
0,183,13,
0,183,14,
0,183,18,
0,183,19,
0,183,21,9.29890329
0,183,22,
0,183,24,
0,183,25,11.03251771
0,183,29,
0,183,30,18.29607809
0,183,31,
0,183,33,17.55980909
0,183,35,8.78685982
0,183,36,
0,183,37,
0,183,39,
0,183,42,
0,183,43,
0,183,45,2.61730411
0,183,47,
0,183,48,
0,183,49,19.75466757
0,183,50,18.33947026
0,183,52,8.29235905
0,183,53,
0,183,54,
0,183,55,
0,183,59,
0,184,2,
0,184,4,
0,184,5,
0,184,8,
0,184,11,
0,184,12,
0,184,13,
0,184,14,
0,184,18,
0,184,19,
0,184,21,18.22404367
0,184,22,
0,184,23,19.61605352
0,184,24,
0,184,25,15.21616273
0,184,29,
0,184,30,19.77031233
0,184,31,
0,184,33,23.76331407
0,184,35,5.20627607
0,184,36,
0,184,37,
0,184,39,
0,184,42,
0,184,43,
0,184,47,
0,184,48,
0,184,49,19.97476393
0,184,50,18.70737416
0,184,52,8.0448779
0,184,53,
0,184,54,
0,184,55,
0,184,59,
0,185,2,
0,185,4,
0,185,5,
0,185,8,
0,185,11,
0,185,12,
0,185,13,
0,185,14,
0,185,18,
0,185,19,
0,185,21,18.59089576
0,185,22,
0,185,23,17.05766877
0,185,24,
0,185,25,12.00165427
0,185,29,
0,185,30,18.15185856
0,185,31,
0,185,33,23.78449466
0,185,35,8.65702994
0,185,36,
0,185,37,
0,185,39,
0,185,42,
0,185,43,
0,185,47,
0,185,48,
0,185,49,19.61764925
0,185,50,19.16278234
0,185,52,8.67596888
0,185,53,
0,185,54,
0,185,55,
0,185,56,5.66868374
0,185,59,
0,186,2,
0,186,4,
0,186,5,
0,186,8,
0,186,11,
0,186,12,
0,186,13,
0,186,14,
0,186,18,
0,186,19,
0,186,21,8.59881658
0,186,22,
0,186,24,
0,186,25,9.2989666
0,186,28,4.94396824
0,186,29,
0,186,31,
0,186,33,23.63093674
0,186,35,6.89607849
0,186,36,
0,186,37,
0,186,39,
0,186,42,
0,186,43,
0,186,46,4.38336297
0,186,47,
0,186,48,
0,186,49,17.79181432
0,186,50,16.48477582
0,186,52,9.30299598
0,186,53,
0,186,54,
0,186,55,
0,186,59,
0,187,2,
0,187,4,
0,187,5,
0,187,8,
0,187,11,
0,187,12,
0,187,13,
0,187,14,
0,187,18,
0,187,19,
0,187,21,15.61712548
0,187,22,
0,187,23,16.84176284
0,187,24,
0,187,25,13.61599476
0,187,26,15.11098996
0,187,29,
0,187,30,18.66330387
0,187,31,
0,187,33,20.58994507
0,187,35,5.1951133
0,187,36,
0,187,37,
0,187,39,
0,187,42,
0,187,43,
0,187,46,3.49752071
0,187,47,
0,187,48,
0,187,49,18.92122183
0,187,50,20.4426867
0,187,52,3.20425789
0,187,53,
0,187,54,
0,187,55,
0,187,59,
0,188,2,
0,188,4,
0,188,5,
0,188,8,
0,188,11,
0,188,12,
0,188,13,
0,188,14,
0,188,18,
0,188,19,
0,188,21,16.76616367
0,188,22,
0,188,24,
0,188,25,10.16273172
0,188,28,8.92183984
0,188,29,
0,188,31,
0,188,33,18.07187058
0,188,35,13.58370733
0,188,36,
0,188,37,
0,188,39,
0,188,40,10.96773019
0,188,42,
0,188,43,
0,188,46,3.20620084
0,188,47,
0,188,48,
0,188,49,19.64991635
0,188,50,17.55934478
0,188,52,4.5522479
0,188,53,
0,188,54,
0,188,55,
0,188,59,
0,189,2,
0,189,4,
0,189,5,
0,189,8,
0,189,11,
0,189,12,
0,189,13,
0,189,14,
0,189,16,17.44525329
0,189,17,19.65776827
0,189,18,
0,189,19,
0,189,21,15.80771073
0,189,22,
0,189,23,22.25505507
0,189,24,
0,189,25,17.02202409
0,189,28,7.49579554
0,189,29,
0,189,31,
0,189,33,23.01798804
0,189,35,9.36281184
0,189,36,
0,189,37,
0,189,39,
0,189,41,8.86996419
0,189,42,
0,189,43,
0,189,45,11.22989049
0,189,47,
0,189,48,
0,189,49,19.66874616
0,189,50,21.25062646
0,189,52,7.12546596
0,189,53,
0,189,54,
0,189,55,
0,189,59,
0,190,2,
0,190,4,
0,190,5,
0,190,7,18.86562872
0,190,8,
0,190,11,
0,190,12,
0,190,13,
0,190,14,
0,190,16,15.39775619
0,190,17,19.23326713
0,190,18,
0,190,19,
0,190,22,
0,190,23,17.28844766
0,190,24,
0,190,25,17.46969767
0,190,29,
0,190,31,
0,190,33,24.36697165
0,190,35,11.29125881
0,190,36,
0,190,37,
0,190,39,
0,190,42,
0,190,43,
0,190,47,
0,190,48,
0,190,49,18.70055177
0,190,50,18.57051964
0,190,53,
0,190,54,
0,190,55,
0,190,59,
0,191,2,
0,191,4,
0,191,5,
0,191,8,
0,191,11,
0,191,12,
0,191,13,
0,191,14,
0,191,16,15.87315146
0,191,18,
0,191,19,
0,191,22,
0,191,24,
0,191,25,14.07447992
0,191,29,
0,191,31,
0,191,33,21.64743875
0,191,35,7.13548534
0,191,36,
0,191,37,
0,191,39,
0,191,42,
0,191,43,
0,191,45,5.29209116
0,191,46,4.47653147
0,191,47,
0,191,48,
0,191,49,18.97618687
0,191,50,20.8501393
0,191,51,5.63578732
0,191,53,
0,191,54,
0,191,55,
0,191,56,9.13742093
0,191,59,
0,192,2,
0,192,4,
0,192,5,
0,192,6,16.13179637
0,192,8,
0,192,11,
0,192,12,
0,192,13,
0,192,14,
0,192,16,15.32578918
0,192,18,
0,192,19,
0,192,21,18.94711622
0,192,22,
0,192,23,19.64359837
0,192,24,
0,192,25,16.42451704
0,192,26,15.13021126
0,192,28,8.9144893
0,192,29,
0,192,31,
0,192,33,23.04711937
0,192,35,8.42355856
0,192,36,
0,192,37,
0,192,39,
0,192,42,
0,192,43,
0,192,44,6.52396201
0,192,45,12.45192061
0,192,47,
0,192,48,
0,192,49,17.6433943
0,192,50,19.00413392
0,192,52,8.81039325
0,192,53,
0,192,54,
0,192,55,
0,192,56,12.09899261
0,192,59,
0,193,2,
0,193,4,
0,193,5,
0,193,8,
0,193,11,
0,193,12,
0,193,13,
0,193,14,
0,193,18,
0,193,19,
0,193,21,16.20406816
0,193,22,
0,193,23,16.03214353
0,193,24,
0,193,25,10.66740054
0,193,26,7.45945601
0,193,29,
0,193,30,14.23155711
0,193,31,
0,193,33,19.14644685
0,193,35,7.06737851
0,193,36,
0,193,37,
0,193,39,
0,193,42,
0,193,43,
0,193,47,
0,193,48,
0,193,49,19.0445945
0,193,50,17.38382562
0,193,52,8.41852816
0,193,53,
0,193,54,
0,193,55,
0,193,59,
0,194,2,
0,194,4,
0,194,5,
0,194,8,
0,194,11,
0,194,12,
0,194,13,
0,194,14,
0,194,18,
0,194,19,
0,194,21,16.90232361
0,194,22,
0,194,23,17.34341713
0,194,24,
0,194,25,17.57402601
0,194,28,10.65956207
0,194,29,
0,194,30,18.75886988
0,194,31,
0,194,33,23.85575287
0,194,35,8.80283031
0,194,36,
0,194,37,
0,194,39,
0,194,42,
0,194,43,
0,194,47,
0,194,48,
0,194,49,19.85214063
0,194,50,19.6712702
0,194,52,7.91237783
0,194,53,
0,194,54,
0,194,55,
0,194,56,9.36691458
0,194,59,
0,195,2,
0,195,4,
0,195,5,
0,195,8,
0,195,11,
0,195,12,
0,195,13,
0,195,14,
0,195,18,
0,195,19,
0,195,21,11.06524107
0,195,22,
0,195,23,18.04693756
0,195,24,
0,195,25,13.64524968
0,195,29,
0,195,31,
0,195,33,22.06673195
0,195,36,
0,195,37,
0,195,39,
0,195,41,8.19408877
0,195,42,
0,195,43,
0,195,46,10.81419738
0,195,47,
0,195,48,
0,195,49,17.95249081
0,195,50,15.12133495
0,195,52,8.33465099
0,195,53,
0,195,54,
0,195,55,
0,195,59,
0,196,2,
0,196,4,
0,196,5,
0,196,8,
0,196,11,
0,196,12,
0,196,13,
0,196,14,
0,196,18,
0,196,19,
0,196,22,
0,196,23,15.42956799
0,196,24,
0,196,25,11.55664368
0,196,28,10.66776502
0,196,29,
0,196,30,18.39227458
0,196,31,
0,196,33,23.41661177
0,196,34,9.264767
0,196,35,5.61693694
0,196,36,
0,196,37,
0,196,39,
0,196,41,7.82634218
0,196,42,
0,196,43,
0,196,47,
0,196,48,
0,196,49,16.48879109
0,196,50,7.09629765
0,196,52,8.37025116
0,196,53,
0,196,54,
0,196,55,
0,196,59,
0,197,2,
0,197,4,
0,197,5,
0,197,8,
0,197,11,
0,197,12,
0,197,13,
0,197,14,
0,197,18,
0,197,19,
0,197,22,
0,197,23,15.80904854
0,197,24,
0,197,25,14.21697331
0,197,29,
0,197,30,18.80444333
0,197,31,
0,197,33,23.03742825
0,197,36,
0,197,37,
0,197,39,
0,197,42,
0,197,43,
0,197,46,6.91887395
0,197,47,
0,197,48,
0,197,49,7.76894142
0,197,50,15.77396265
0,197,52,6.3480493
0,197,53,
0,197,54,
0,197,55,
0,197,59,
0,198,2,
0,198,4,
0,198,5,
0,198,8,
0,198,11,
0,198,12,
0,198,13,
0,198,14,
0,198,18,
0,198,19,
0,198,21,14.87267793
0,198,22,
0,198,23,15.65582531
0,198,24,
0,198,25,14.01253448
0,198,29,
0,198,30,16.92946916
0,198,31,
0,198,33,22.80735764
0,198,36,
0,198,37,
0,198,39,
0,198,42,
0,198,43,
0,198,45,6.70641145
0,198,47,
0,198,48,
0,198,52,6.72811645
0,198,53,
0,198,54,
0,198,55,
0,198,59,
0,199,2,
0,199,4,
0,199,5,
0,199,8,
0,199,11,
0,199,12,
0,199,13,
0,199,14,
0,199,18,
0,199,19,
0,199,21,15.06152024
0,199,22,
0,199,23,17.69299033
0,199,24,
0,199,25,13.90358142
0,199,29,
0,199,30,17.04188634
0,199,31,
0,199,33,23.10413444
0,199,35,7.25548555
0,199,36,
0,199,37,
0,199,39,
0,199,42,
0,199,43,
0,199,47,
0,199,48,
0,199,49,14.0783746
0,199,52,5.68066819
0,199,53,
0,199,54,
0,199,55,
0,199,59,
0,200,2,
0,200,4,
0,200,5,
0,200,8,
0,200,11,
0,200,12,
0,200,13,
0,200,14,
0,200,18,
0,200,19,
0,200,21,13.40155726
0,200,22,
0,200,23,16.53734247
0,200,24,
0,200,25,13.58281686
0,200,29,
0,200,30,17.63797141
0,200,31,
0,200,33,21.54503359
0,200,36,
0,200,37,
0,200,39,
0,200,41,7.35063143
0,200,42,
0,200,43,
0,200,45,4.8427382
0,200,46,5.50164273
0,200,47,
0,200,48,
0,200,49,16.57076074
0,200,50,14.36912602
0,200,52,7.33399156
0,200,53,
0,200,54,
0,200,55,
0,200,59,
0,201,2,
0,201,4,
0,201,5,
0,201,8,
0,201,11,
0,201,12,
0,201,13,
0,201,14,
0,201,18,
0,201,19,
0,201,21,15.04417429
0,201,22,
0,201,23,19.38288418
0,201,24,
0,201,25,12.91202047
0,201,29,
0,201,30,19.12972711
0,201,31,
0,201,33,24.59862154
0,201,34,4.69375196
0,201,35,6.57732897
0,201,36,
0,201,37,
0,201,39,
0,201,42,
0,201,43,
0,201,46,6.48844832
0,201,47,
0,201,48,
0,201,49,17.21365607
0,201,50,17.72435358
0,201,52,9.39305474
0,201,53,
0,201,54,
0,201,55,
0,201,59,
0,202,2,
0,202,4,
0,202,5,
0,202,8,
0,202,11,
0,202,12,
0,202,13,
0,202,14,
0,202,16,16.53577309
0,202,18,
0,202,19,
0,202,22,
0,202,23,12.19974412
0,202,24,
0,202,25,11.66845868
0,202,28,12.44416868
0,202,29,
0,202,31,
0,202,33,22.44845352
0,202,36,
0,202,37,
0,202,39,
0,202,42,
0,202,43,
0,202,44,16.83565662
0,202,45,8.50082868
0,202,46,8.72379726
0,202,47,
0,202,48,
0,202,50,18.0301533
0,202,52,6.0899151
0,202,53,
0,202,54,
0,202,55,
0,202,59,
0,203,2,
0,203,4,
0,203,5,
0,203,8,
0,203,11,
0,203,12,
0,203,13,
0,203,14,
0,203,16,15.17660699
0,203,18,
0,203,19,
0,203,21,9.35531854
0,203,22,
0,203,23,17.17060192
0,203,24,
0,203,25,12.889477
0,203,29,
0,203,31,
0,203,33,23.18656861
0,203,36,
0,203,37,
0,203,39,
0,203,41,7.38675569
0,203,42,
0,203,43,
0,203,47,
0,203,48,
0,203,49,15.09915404
0,203,52,5.33954535
0,203,53,
0,203,54,
0,203,55,
0,203,59,
0,204,2,
0,204,4,
0,204,5,
0,204,7,14.19556881
0,204,8,
0,204,11,
0,204,12,
0,204,13,
0,204,14,
0,204,18,
0,204,19,
0,204,22,
0,204,23,18.76070869
0,204,24,
0,204,25,13.44921175
0,204,26,7.63309596
0,204,29,
0,204,31,
0,204,33,23.37154489
0,204,35,6.98950927
0,204,36,
0,204,37,
0,204,39,
0,204,41,10.81215009
0,204,42,
0,204,43,
0,204,46,11.58079782
0,204,47,
0,204,48,
0,204,49,16.24086471
0,204,50,17.05158187
0,204,52,8.22489062
0,204,53,
0,204,54,
0,204,55,
0,204,59,
0,205,2,
0,205,4,
0,205,5,
0,205,8,
0,205,11,
0,205,12,
0,205,13,
0,205,14,
0,205,18,
0,205,19,
0,205,22,
0,205,23,15.99091874
0,205,24,
0,205,25,12.81591253
0,205,26,14.90856137
0,205,29,
0,205,31,
0,205,33,22.5382753
0,205,35,4.59928588
0,205,36,
0,205,37,
0,205,39,
0,205,41,11.21289979
0,205,42,
0,205,43,
0,205,46,8.82367901
0,205,47,
0,205,48,
0,205,49,16.21468496
0,205,50,16.86403
0,205,52,6.21128882
0,205,53,
0,205,54,
0,205,55,
0,205,59,
0,206,2,
0,206,4,
0,206,5,
0,206,7,15.79136085
0,206,8,
0,206,11,
0,206,12,
0,206,13,
0,206,14,
0,206,18,
0,206,19,
0,206,21,16.01923683
0,206,22,
0,206,23,19.41338475
0,206,24,
0,206,25,14.84467088
0,206,29,
0,206,31,
0,206,33,22.85958575
0,206,36,
0,206,37,
0,206,39,
0,206,42,
0,206,43,
0,206,46,8.9657266
0,206,47,
0,206,48,
0,206,49,18.03213523
0,206,50,16.00682642
0,206,52,8.43649131
0,206,53,
0,206,54,
0,206,55,
0,206,59,
0,207,2,
0,207,4,
0,207,5,
0,207,8,
0,207,11,
0,207,12,
0,207,13,
0,207,14,
0,207,18,
0,207,19,
0,207,22,
0,207,23,17.7363428
0,207,24,
0,207,25,15.51064309
0,207,28,8.76858026
0,207,29,
0,207,30,20.47220899
0,207,31,
0,207,33,23.09491183
0,207,36,
0,207,37,
0,207,39,
0,207,40,10.14022052
0,207,42,
0,207,43,
0,207,47,
0,207,48,
0,207,49,17.4903097
0,207,50,16.75264293
0,207,52,6.89721702
0,207,53,
0,207,54,
0,207,55,
0,207,59,
0,208,2,
0,208,4,
0,208,5,
0,208,7,14.68698197
0,208,8,
0,208,11,
0,208,12,
0,208,13,
0,208,14,
0,208,16,15.80294186
0,208,18,
0,208,19,
0,208,21,16.37870161
0,208,22,
0,208,23,16.10175292
0,208,24,
0,208,25,12.47304194
0,208,28,11.68243486
0,208,29,
0,208,30,18.74160279
0,208,31,
0,208,33,21.26180458
0,208,34,8.4761462
0,208,35,4.99669501
0,208,36,
0,208,37,
0,208,39,
0,208,42,
0,208,43,
0,208,45,10.81520499
0,208,46,9.94976543
0,208,47,
0,208,48,
0,208,49,18.49047088
0,208,50,16.69235172
0,208,52,8.04238065
0,208,53,
0,208,54,
0,208,55,
0,208,59,
0,209,2,
0,209,4,
0,209,5,
0,209,8,
0,209,11,
0,209,12,
0,209,13,
0,209,14,
0,209,16,15.94991359
0,209,18,
0,209,19,
0,209,22,
0,209,23,17.70561483
0,209,24,
0,209,25,11.49609077
0,209,29,
0,209,31,
0,209,33,23.32182555
0,209,35,7.84999808
0,209,36,
0,209,37,
0,209,39,
0,209,42,
0,209,43,
0,209,47,
0,209,48,
0,209,50,15.15056156
0,209,52,7.48848148
0,209,53,
0,209,54,
0,209,55,
0,209,59,
0,210,2,
0,210,4,
0,210,5,
0,210,7,15.83740737
0,210,8,
0,210,11,
0,210,12,
0,210,13,
0,210,14,
0,210,16,20.25627711
0,210,18,
0,210,19,
0,210,22,
0,210,23,13.83208125
0,210,24,
0,210,25,6.53581617
0,210,28,11.14643593
0,210,29,
0,210,31,
0,210,33,20.1868175
0,210,34,14.46060027
0,210,36,
0,210,37,
0,210,39,
0,210,42,
0,210,43,
0,210,44,13.51559111
0,210,46,5.64474653
0,210,47,
0,210,48,
0,210,49,15.91766428
0,210,50,14.22874841
0,210,52,6.39949243
0,210,53,
0,210,54,
0,210,55,
0,210,59,
0,211,2,
0,211,4,
0,211,5,
0,211,8,
0,211,11,
0,211,12,
0,211,13,
0,211,14,
0,211,16,17.86830587
0,211,18,
0,211,19,
0,211,22,
0,211,23,13.90289075
0,211,24,
0,211,25,8.92029715
0,211,28,8.43483549
0,211,29,
0,211,31,
0,211,33,21.67683842
0,211,36,
0,211,37,
0,211,39,
0,211,42,
0,211,43,
0,211,45,10.70611467
0,211,46,6.68981367
0,211,47,
0,211,48,
0,211,49,14.99348916
0,211,50,10.08201503
0,211,52,6.08604944
0,211,53,
0,211,54,
0,211,55,
0,211,56,9.50391778
0,211,59,
0,212,2,
0,212,4,
0,212,5,
0,212,7,15.52540901
0,212,8,
0,212,11,
0,212,12,
0,212,13,
0,212,14,
0,212,16,18.82830563
0,212,18,
0,212,19,
0,212,21,14.67422037
0,212,22,
0,212,24,
0,212,25,7.6006326
0,212,28,6.44487055
0,212,29,
0,212,31,
0,212,33,20.21138492
0,212,34,13.69127394
0,212,35,4.17895334
0,212,36,
0,212,37,
0,212,39,
0,212,41,7.5097116
0,212,42,
0,212,43,
0,212,45,8.69022113
0,212,47,
0,212,48,
0,212,49,16.26293984
0,212,50,16.21611539
0,212,52,5.83447386
0,212,53,
0,212,54,
0,212,55,
0,212,59,
0,213,2,
0,213,4,
0,213,5,
0,213,7,14.9745185
0,213,8,
0,213,11,
0,213,12,
0,213,13,
0,213,14,
0,213,16,14.74524773
0,213,18,
0,213,19,
0,213,21,10.33176934
0,213,22,
0,213,23,12.66205972
0,213,24,
0,213,25,11.38881051
0,213,29,
0,213,31,
0,213,33,22.54422975
0,213,36,
0,213,37,
0,213,39,
0,213,42,
0,213,43,
0,213,45,6.33060332
0,213,47,
0,213,48,
0,213,49,18.40613924
0,213,50,14.76803195
0,213,52,8.89402288
0,213,53,
0,213,54,
0,213,55,
0,213,59,
0,214,2,
0,214,4,
0,214,5,
0,214,7,16.60608133
0,214,8,
0,214,11,
0,214,12,
0,214,13,
0,214,14,
0,214,16,16.18478393
0,214,18,
0,214,19,
0,214,21,15.19631139
0,214,22,
0,214,23,16.67871768
0,214,24,
0,214,25,10.4831744
0,214,28,11.4519283
0,214,29,
0,214,31,
0,214,33,19.19476059
0,214,36,
0,214,37,
0,214,39,
0,214,42,
0,214,43,
0,214,45,9.61921844
0,214,47,
0,214,48,
0,214,50,19.08349799
0,214,52,6.92145917
0,214,53,
0,214,54,
0,214,55,
0,214,59,
0,215,2,
0,215,4,
0,215,5,
0,215,7,15.48584772
0,215,8,
0,215,11,
0,215,12,
0,215,13,
0,215,14,
0,215,16,19.11022475
0,215,18,
0,215,19,
0,215,22,
0,215,24,
0,215,25,7.05510017
0,215,28,7.30827316
0,215,29,
0,215,31,
0,215,33,21.76237164
0,215,35,7.45834948
0,215,36,
0,215,37,
0,215,39,
0,215,41,8.48038514
0,215,42,
0,215,43,
0,215,44,16.69317153
0,215,45,5.51074646
0,215,47,
0,215,48,
0,215,49,14.1609755
0,215,50,18.15175574
0,215,52,9.07820799
0,215,53,
0,215,54,
0,215,55,
0,215,56,7.15120812
0,215,59,
0,216,2,
0,216,4,
0,216,5,
0,216,8,
0,216,11,
0,216,12,
0,216,13,
0,216,14,
0,216,16,15.44978344
0,216,18,
0,216,19,
0,216,22,
0,216,24,
0,216,25,11.40221271
0,216,26,15.36574669
0,216,28,6.72314232
0,216,29,
0,216,31,
0,216,33,21.40206204
0,216,35,6.44747697
0,216,36,
0,216,37,
0,216,39,
0,216,42,
0,216,43,
0,216,45,10.97508104
0,216,47,
0,216,48,
0,216,50,17.93072596
0,216,52,7.54956507
